id_municipio,numero_obitos,numero_suicidios,populacao
3126208,16,1,6022
3126307,22,0,3729
3126406,15,1,2549
3126505,31,0,10366
3126604,15,0,5096
3126703,62,3,22504
3126752,21,0,5994
3126802,27,0,5212
3126901,37,0,8864
3126950,17,0,2963
3127008,42,0,9853
3127057,16,0,4753
3127073,15,1,6407
3127107,145,2,50367
3127206,22,0,3773
3127305,47,1,6708
3127339,17,1,5314
3127354,9,0,2907
3127370,9,0,2711
3127388,20,0,3489
3127404,19,0,4305
3127503,28,0,5380
3127602,39,2,11860
3127701,356,6,259405
3127800,47,1,15624
3127909,13,1,1458
3128006,88,4,29790
3128105,56,0,14927
3128204,52,0,10056
3128253,25,1,4847
3128303,73,1,20385
3128402,37,0,8870
3128501,19,1,4426
3128600,21,0,7201
3128709,136,2,52524
3128808,45,2,7721
3128907,34,1,6861
3129004,31,1,8492
3129103,16,1,6323
3129202,31,1,5953
3129301,33,0,9517
3129400,37,1,5351
3129509,90,4,23060
3129608,17,0,7365
3129657,18,0,7037
3129707,39,1,11491
3129806,226,4,173617
3129905,21,0,3752
3130002,14,0,2890
3130051,23,0,9280
3130101,75,0,31524
3130200,26,1,8367
3130309,38,2,8200
3130408,31,2,5501
3130507,38,2,11825
3130556,25,1,6873
3130606,25,2,6670
3130655,21,0,7906
3130705,24,0,5776
3130804,7,0,2565
3130903,70,3,24438
3131000,22,0,5512
3131109,27,0,6178
3131158,54,1,16544
3131208,53,1,16956
3131307,281,0,236463
3131406,22,0,3955
3131505,29,0,9850
3131604,22,2,6958
3131703,225,6,107721
3131802,38,1,9513
3131901,116,1,42195
3132008,9,0,2896
3132107,57,1,19159
3132206,46,1,11768
3132305,40,0,12309
3132404,205,0,90812
3132503,70,1,29977
3132602,16,0,4051
3132701,77,0,23757
3132800,10,0,2454
3132909,37,0,11802
3133006,40,0,13801
3133105,62,1,14129
3133204,40,0,10911
3133303,62,1,21946
3133402,33,2,12297
3133501,80,3,20406
3133600,28,2,8715
3133709,49,0,9368
3133758,54,0,15715
3133808,192,3,84598
3133907,27,0,6423
3134004,33,0,14051
3134103,15,0,5042
3134202,203,5,92427
3134301,35,0,6586
3134400,81,1,31852
3134509,19,0,4018
3134608,74,0,14132
3134707,12,0,12026
3134806,32,0,7960
3134905,40,0,20090
3135001,17,0,2936
3135050,62,2,34233
3135076,19,1,4708
3135100,100,3,70093
3135209,111,3,62516
3135308,14,0,3590
3135357,35,0,9131
3135407,21,0,5484
3135456,21,0,6154
3135506,59,0,12573
3135605,27,0,8309
3135704,17,0,5262
3135803,64,0,23023
3135902,20,0,5176
3136009,48,0,14686
3136108,23,0,6378
3136207,166,4,72122
3136306,99,2,42810
3136405,14,0,3451
3136504,5,0,10117
3136520,12,0,4833
3136553,7,0,3564
3136579,11,0,4739
3136603,21,0,5842
3136652,73,1,21513
3136702,514,10,509125
3136801,15,0,3968
3136900,26,0,8494
3136959,11,0,6332
3137007,49,1,15264
3137106,34,2,7400
3137205,119,1,44628
3137304,9,0,4701
3137403,43,0,12497
3137502,50,1,16547
3137536,27,0,8764
3137601,103,3,46506
3137700,65,1,21226
3137809,73,1,19859
3137908,16,0,3598
3138005,28,0,6258
3138104,18,0,6491
3138203,198,5,88291
3138302,19,0,3448
3138351,20,1,4883
3138401,163,2,52798
3138500,23,0,5605
3138609,77,3,16497
3138625,23,0,5491
3138658,31,0,8663
3138674,25,1,7108
3138682,19,0,6775
3138708,23,0,5696
3138807,71,1,17129
3138906,26,0,6952
3139003,114,2,37958
3139102,25,0,5298
3139201,80,1,19282
3139250,16,1,5510
3139300,67,0,23999
3139409,155,3,73516
3139508,75,2,22047
3139607,69,1,25105
3139706,22,0,6843
3139805,58,1,11200
3139904,58,1,15330
3140001,116,0,53015
3140100,17,0,4429
3140159,38,1,14389
3140209,19,0,2821
3140308,13,0,4417
3140407,12,2,3551
3140506,69,1,11788
3140530,20,1,6824
3140555,12,0,7993
3140605,19,0,5010
3140704,88,0,28998
3140803,55,1,13334
3140852,33,0,6786
3140902,67,1,17725
3141009,44,0,12454
3141108,96,0,35011
3141207,16,1,3897
3141306,11,0,3267
3141405,53,1,21553
3141504,25,0,5552
3141603,58,1,10051
3141702,31,0,6687
3141801,67,1,31551
3141900,14,0,3804
3142007,44,0,12932
3142106,51,1,9432
3142205,55,0,12418
3142254,9,0,4815
3142304,25,0,4901
3142403,33,1,7258
3142502,17,0,2311
3142601,28,0,8032
3142700,30,1,17145
3142809,72,4,18070
3142908,76,2,22820
3143005,70,3,12673
3143104,113,3,50694
3143153,9,0,4769
3143203,63,0,22632
3143302,383,7,348991
3143401,56,2,18836
3143450,16,1,6635
3143500,37,1,8306
3143609,15,0,2891
3143708,11,0,3633
3143807,24,0,7398
3143906,212,3,100063
3144003,79,1,26437
3144102,70,1,22586
3144201,14,0,2471
3144300,103,0,40532
3144359,31,0,5676
3144375,12,0,3393
3144409,13,0,4853
3144508,40,0,7476
3144607,87,2,25379
3144656,17,1,9783
3144672,11,0,4268
3144706,57,0,17864
3144805,181,4,73247
3144904,27,0,3864
3145000,18,1,9008
3145059,27,1,7624
3145109,39,1,15472
3145208,103,3,51885
3145307,96,4,30235
3145356,36,1,10808
3145372,10,0,5008
3145406,11,0,2320
3145455,19,0,4699
3145505,13,0,2549
3145604,111,4,40966
3145703,13,0,2117
3145802,8,0,2958
3145851,22,0,4523
3145877,19,0,7261
3145901,67,0,32571
3146008,63,1,28546
3146107,148,3,69058
3146206,35,0,4967
3146255,19,1,5869
3146305,80,2,17584
3146404,24,1,4644
3146503,25,0,7601
3146552,15,0,6049
3146602,7,0,1774
3146701,36,0,6197
3146750,19,0,10148
3146909,55,2,14211
3147006,143,3,84412
3147105,174,2,81739
3147204,75,0,20748
3147303,71,0,19630
3147402,76,2,22872
3147501,10,0,2140
3147600,68,1,15924
3147709,41,0,8722
3147808,7,0,1980
3147907,216,4,106516
3147956,15,0,5392
3148004,233,4,139354
3148103,163,1,82278
3148202,33,0,5166
3148301,40,1,9585
3148400,28,0,4632
3148509,43,0,4432
3148608,59,1,17059
3148707,74,0,24746
3148756,16,0,6733
3148806,17,0,3751
3148905,24,0,3687
3149002,8,0,1965
3149101,51,1,12756
3149150,27,0,9526
3149200,17,0,2600
3149309,153,0,63095
3149408,4,1,1930
3149507,16,0,3238
3149606,24,0,4109
3149705,27,1,6565
3149804,36,1,13568
3149903,88,4,20536
3149952,26,0,7401
3150000,13,0,3806
3150109,16,0,2998
3150158,27,0,5756
3150208,13,1,3774
3150307,31,1,5084
3150406,18,1,4309
3150505,41,0,8630
3150539,10,0,3726
3150570,13,0,7959
3150604,33,0,6841
3150703,19,0,2467
3150802,54,0,17511
3150901,31,1,5329
3151008,35,0,8160
3151107,50,0,10805
3151206,118,2,53219
3151305,44,1,12617
3151404,82,1,23818
3151503,93,0,31625
3151602,27,0,9027
3151701,66,0,16132
3151800,271,6,154477
3151909,33,0,8854
3152006,80,2,30331
3152105,144,3,57344
3152131,9,0,4065
3152170,39,1,11710
3152204,89,4,38563
3152303,38,0,9500
3152402,55,1,14857
3152501,233,5,125209
3152600,41,0,7250
3152709,41,0,7948
3152808,69,3,22791
3152907,36,0,9085
3153004,11,0,3164
3153103,27,1,5423
3153202,19,0,4339
3153301,14,0,2965
3153400,67,4,18287
3153509,28,1,9214
3153608,29,0,9276
3153707,23,1,3074
3153806,15,0,1838
3153905,60,2,14324
3154002,61,2,23597
3154101,48,0,9900
3154150,29,0,6835
3154200,44,2,10802
3154309,80,1,16588
3154408,24,1,4557
3154457,15,0,8501
3154507,15,1,8735
3154606,310,8,322969
3154705,24,0,3626
3154804,37,1,8096
3154903,52,1,15181
3155009,14,0,2088
3155108,30,0,4774
3155207,36,0,6558
3155306,18,0,4783
3155405,36,2,8897
3155504,44,1,13062
3155603,55,0,28285
3155702,54,0,14479
3155801,77,1,17449
3155900,22,0,5477
3156007,41,3,14198
3156106,25,0,5179
3156205,8,0,2174
3156304,28,0,6577
3156403,11,0,3992
3156452,18,1,4321
3156502,34,0,10342
3156601,23,0,8849
3156700,220,5,134282
3156809,57,3,16428
3156908,82,2,22020
3157005,84,0,37954
3157104,15,0,6033
3157203,94,2,25706
3157252,19,0,7989
3157278,15,0,2206
3157302,24,0,4486
3157336,34,0,8066
3157377,17,1,5060
3157401,27,0,4603
3157500,20,0,4877
3157609,12,0,3910
3157658,16,0,5749
3157708,36,0,8269
3157807,309,4,219699
3157906,48,1,14384
3158003,46,0,10282
3158102,17,0,5531
3158201,32,0,14204
3158300,34,0,8020
3158409,18,0,3234
3158508,43,0,8175
3158607,22,0,4038
3158706,17,0,2150
3158805,19,1,4831
3158904,33,0,8201
3158953,63,0,21907
3159001,11,0,3987
3159100,19,0,3796
3159209,49,2,9293
3159308,24,0,5289
3159357,22,0,5162
3159407,18,0,3687
3159506,21,1,6036
3159605,105,1,34920
3159704,11,0,3297
3159803,62,2,16204
3159902,62,1,17850
3160009,12,0,3532
3160108,26,0,4222
3160207,16,1,4692
3160306,30,0,12182
3160405,74,4,27534
3160454,14,0,7180
3160504,14,0,1618
3160603,11,0,3328
3160702,162,0,48137
3160801,22,0,4610
3160900,21,0,3344
3160959,20,0,5794
3161007,77,1,16829
3161056,14,0,3238
3161106,101,0,55510
3161205,31,1,6815
3161304,25,0,5520
3161403,24,0,5202
3161502,40,1,7610
3161601,16,0,4980
3161650,8,0,2869
3161700,30,1,5139
3161809,41,1,8285
3161908,37,0,8565
3162005,78,1,24301
3162104,85,4,33495
3162203,31,0,6950
3162252,10,0,4671
3162302,16,0,2908
3162401,48,0,25886
3162450,24,1,12894
3162500,178,6,82954
3162559,33,1,10060
3162575,17,1,4655
3162609,33,0,8733
3162658,8,0,3751
3162708,43,2,21652
3162807,46,2,15638
3162906,103,1,25526
3162922,71,2,22989
3162948,22,0,6734
3162955,57,1,21004
3163003,13,0,4037
3163102,17,0,3620
3163201,26,1,4158
3163300,16,0,3581
3163409,34,0,5890
3163508,24,0,6281
3163607,8,0,2494
3163706,139,0,42143
3163805,26,0,6882
3163904,30,1,6022
3164001,33,0,8475
3164100,14,0,3712
3164209,26,0,8137
3164308,23,1,6326
3164407,20,0,4640
3164431,10,0,2894
3164472,14,0,5432
3164506,27,1,10705
3164605,17,0,4346
3164704,163,5,65195
3164803,7,1,1530
3164902,7,0,2104
3165008,45,2,10691
3165107,30,1,7568
3165206,31,0,6577
3165305,38,0,6722
3165404,25,0,6328
3165503,13,0,5149
3165537,68,3,23238
3165552,42,0,9554
3165560,12,0,2594
3165578,25,0,5896
3165602,10,0,2113
3165701,38,0,6862
3165800,5,0,2636
3165909,15,0,5102
3166006,22,1,6052
3166105,18,0,3385
3166204,49,0,10245
3166303,29,0,7439
3166402,15,0,1749
3166501,21,0,4436
3166600,7,0,889
3166709,34,1,6673
3166808,37,0,10429
3166907,44,0,7895
3166956,12,0,3832
3167004,13,0,2097
3167103,49,1,22247
3167202,288,2,215069
3167301,9,0,2205
3167400,26,0,5877
3167509,26,1,2527
3167608,46,2,17299
3167707,32,0,5875
3167806,31,0,5322
3167905,16,0,4728
3168002,53,0,30363
3168051,18,0,3504
3168101,11,0,3589
3168200,4,0,1649
3168309,12,0,3571
3168408,51,0,11851
3168507,47,1,11980
3168606,275,6,127530
3168705,150,0,81219
3168804,29,0,6630
3168903,30,1,6776
3169000,72,2,16608
3169059,11,1,4044
3169109,25,0,5634
3169208,47,0,13045
3169307,179,2,71386
3169356,75,1,25171
3169406,152,1,54861
3169505,28,1,6141
3169604,67,1,23827
3169703,40,1,16672
3169802,21,1,4674
3169901,200,7,98778
3170008,35,0,10690
3170057,32,0,12818
3170107,395,6,285094
3170206,496,9,600368
3170305,11,0,2818
3170404,142,5,76245
3170438,17,0,5034
3170479,11,0,3551
3170503,37,0,10273
3170529,18,0,11486
3170578,32,0,7347
3170602,12,0,2134
3170651,14,0,4957
3170701,219,5,124502
3170750,17,0,5281
3170800,91,1,33206
3170909,41,0,20264
3171006,62,1,19023
3171030,28,2,7744
3171071,9,0,5593
3171105,11,0,2739
3171154,9,0,4791
3171204,186,2,97436
3171303,163,4,74607
3171402,21,0,4067
3171501,15,0,3630
3171600,45,0,13485
3171709,59,0,8817
3171808,37,0,9894
3171907,21,0,5587
3172004,123,1,35663
3172103,28,1,5206
3172202,14,0,2677
3200102,106,2,33797
3200136,40,1,9436
3200169,44,0,12788
3200201,90,1,32669
3200300,45,0,14332
3200359,39,0,6577
3200409,63,2,22311
3200508,33,0,8073
3200607,139,3,73657
3200706,30,0,9555
3200805,104,1,28335
3200904,126,1,38971
3201001,43,1,14253
3201100,46,0,10159
3201159,26,2,13018
3201209,301,6,198150
3201308,408,6,361058
3201407,98,2,35054
3201506,231,3,111789
3201605,74,1,29607
3201704,43,0,11189
3201803,13,0,5354
3201902,77,1,33873
3202009,18,0,6870
3202108,76,1,23644
3202207,63,4,15082
3202256,41,0,10057
3202306,92,2,28100
3202405,212,5,108120
3202454,51,1,21909
3202504,48,0,10688
3202553,40,1,10361
3202603,42,0,12448
3202652,43,3,10959
3202702,44,0,15310
3202801,82,1,32749
3202900,40,2,12187
3203007,81,0,28433
3203056,61,1,21379
3203106,50,1,11143
3203130,75,1,16653
3203163,34,0,11155
3203205,189,5,123000
3203304,41,0,10919
3203320,92,0,36494
3203346,55,0,14158
3203353,38,1,10604
3203403,77,2,27794
3203502,76,1,16620
3203601,35,1,6264
3203700,64,1,19344
3203809,63,0,13708
3203908,122,2,45607
3204005,68,0,19957
3204054,78,1,22414
3204104,78,2,21330
3204203,46,0,19094
3204252,33,1,6514
3204302,41,0,9645
3204351,58,2,16986
3204401,52,0,12207
3204500,40,0,13454
3204559,94,4,32844
3204609,83,2,21196
3204658,36,0,8325
3204708,83,1,28576
3204807,52,0,10683
3204906,158,1,102955
3204955,42,0,11048
3205002,422,10,394370
3205010,63,1,21288
3205036,67,1,20550
3205069,64,3,19217
3205101,138,2,60537
3205150,28,1,8488
3205176,37,0,14384
3205200,453,8,405374
3205309,399,8,317085
3300100,246,6,144137
3300159,32,0,9279
3300209,241,5,100378
3300225,54,0,11147
3300233,81,0,23874
3300258,80,1,26842
3300308,183,4,95380
3300407,288,2,176151
3300456,458,8,489002
3300506,89,2,24145
3300605,120,2,36450
3300704,259,2,165591
3300803,147,4,54703
3300902,62,2,14398
3300936,45,1,10389
3300951,34,0,8551
3301009,504,6,429667
3301108,79,0,20876
3301157,75,1,12441
3301207,71,0,15866
3301306,92,1,26978
3301405,77,1,19875
3301504,76,0,19973
3301603,42,1,10673
3301702,603,8,855010
3301801,57,0,12240
3301850,121,1,45251
3301876,77,1,20177
3301900,299,6,220981
3302007,209,3,95757
3302056,66,1,12515
3302106,75,1,23055
3302205,219,2,93165
3302254,81,1,31144
3302270,191,1,96209
3302304,42,0,8238
3302403,272,3,160725
3302452,33,0,4405
3302502,350,4,237000
3302601,104,0,30057
3302700,220,2,99052
3302809,77,3,17800
3302858,281,0,185552
3302908,87,0,27195
3303005,103,0,28522
3303104,59,0,15485
3303203,288,5,150475
3303302,533,8,476669
3303401,350,5,178102
3303500,637,9,844583
3303609,132,0,43467
3303708,109,2,39988
3303807,88,0,33695
3303856,86,0,27766
3303906,465,5,310216
3303955,88,1,23014
3304003,104,1,24363
3304102,73,2,16980
3304110,50,0,15309
3304128,43,0,12182
3304144,254,4,139118
3304151,71,1,16044
3304201,233,5,119729
3304300,147,0,53039
3304409,74,1,18122
3304508,38,0,8493
3304524,181,1,49868
3304557,1591,34,6136652
3304607,49,0,10200
3304706,119,2,42686
3304755,121,1,46900
3304805,118,2,38421
3304904,633,10,973372
3305000,89,2,28775
3305109,483,7,466996
3305133,28,0,6738
3305158,58,1,21375
3305208,165,2,78717
3305307,48,1,8809
3305406,76,2,18434
3305505,171,3,63232
3305554,164,1,76788
3305604,76,0,23574
3305703,51,2,15062
3305752,79,1,30097
3305802,296,8,150921
3305901,42,1,9593
3306008,201,1,76422
3306107,190,3,70375
3306156,39,0,8391
3306206,132,1,33522
3306305,378,3,258145
3500105,120,4,34536
3500204,16,0,3989
3500303,103,1,31766
3500402,45,0,7455
3500501,81,2,19240
3500550,27,0,6208
3500600,20,0,2020
3500709,120,1,34185
3500758,21,0,3908
3500808,22,0,3848
3500907,21,0,3745
3501004,57,0,16840
3501103,24,0,3872
3501152,60,1,16357
3501202,18,0,3773
3501301,80,2,25467
3501400,23,0,4830
3501509,14,0,3056
3501608,342,7,203845
3501707,100,2,34362
3501806,30,1,5597
3501905,163,2,67505
3502002,15,0,3997
3502101,151,3,57195
3502200,72,0,20833
3502309,28,1,5273
3502408,17,0,3536
3502507,112,1,36129
3502606,35,0,4813
3502705,79,1,27621
3502754,49,1,14280
3502804,297,5,181598
3502903,92,2,23713
3503000,26,0,5280
3503109,29,0,6394
3503158,12,0,2857
3503208,393,8,199657
3503307,250,4,116566
3503356,12,0,2303
3503406,41,2,7504
3503505,20,0,3834
3503604,49,1,10521
3503703,38,0,8683
3503802,94,0,43344
3503901,171,1,75122
3503950,7,0,1789
3504008,219,5,95703
3504107,231,2,129751
3504206,54,0,14066
3504305,23,0,4561
3504404,41,0,9462
3504503,215,4,87833
3504602,54,0,15861
3504701,11,1,1381
3504800,41,1,7761
3504909,42,1,10185
3505005,22,0,2621
3505104,32,0,6176
3505203,101,1,30945
3505302,123,3,38921
3505351,21,2,4794
3505401,36,1,8835
3505500,248,2,110195
3505609,105,0,28164
3505708,364,7,265549
3505807,64,3,21676
3505906,169,4,56290
3506003,481,11,356680
3506102,189,4,80027
3506201,12,0,2392
3506300,57,1,11216
3506359,106,2,43763
3506409,35,0,6552
3506508,205,2,108472
3506607,88,2,29694
3506706,67,0,14021
3506805,50,0,11059
3506904,50,0,8605
3507001,119,1,42667
3507100,58,1,15870
3507159,24,0,3899
3507209,6,0,828
3507308,15,0,3945
3507407,60,1,13994
3507456,10,0,2325
3507506,271,3,121274
3507605,250,4,143621
3507704,26,1,4471
3507753,15,0,2552
3507803,73,0,19616
3507902,81,0,22200
3508009,66,3,20071
3508108,66,1,14658
3508207,20,0,3583
3508306,30,0,5243
3508405,89,0,43659
3508504,167,1,83574
3508603,107,0,30156
3508702,69,0,19187
3508801,81,0,16189
3508900,25,0,4242
3509007,168,3,94985
3509106,26,2,4821
3509205,153,1,63344
3509254,89,2,33353
3509304,46,0,9483
3509403,89,0,22419
3509452,29,0,6171
3509502,696,21,1059420
3509601,176,0,77277
3509700,143,2,49512
3509809,28,0,4304
3509908,47,0,14195
3509957,13,0,4127
3510005,94,0,32111
3510104,15,0,2824
3510153,22,0,4251
3510203,137,4,46946
3510302,57,1,16816
3510401,135,0,46825
3510500,193,3,98170
3510609,380,9,389634
3510708,54,1,11105
3510807,115,4,27903
3510906,19,0,2983
3511003,72,1,15199
3511102,265,7,116984
3511201,36,0,6772
3511300,38,1,7436
3511409,75,1,16838
3511508,98,0,36500
3511607,48,2,14162
3511706,70,1,14738
3511904,29,0,5789
3512001,69,1,17222
3512100,25,0,6451
3512209,90,0,25192
3512308,71,0,17132
3512407,66,2,20734
3512506,20,0,4702
3512605,18,0,5470
3512704,26,1,4266
3512803,134,1,50525
3512902,39,0,7033
3513009,274,5,179685
3513108,107,1,32735
3513207,32,1,7266
3513306,14,0,2566
3513405,150,4,77076
3513504,225,4,121002
3513603,82,0,22815
3513702,102,3,31265
3513801,451,6,395333
3513850,13,0,1416
3513900,57,0,12168
3514007,31,1,7071
3514106,107,1,25245
3514205,9,0,2195
3514304,36,0,9244
3514403,135,4,41096
3514502,66,4,12902
3514601,23,0,7288
3514700,27,0,7203
3514809,34,0,14883
3514908,54,0,15555
3514924,20,0,2606
3514957,16,0,2537
3515004,346,4,245855
3515103,157,2,72170
3515129,12,0,2886
3515152,42,0,12644
3515186,119,2,42921
3515194,21,0,4195
3515202,36,0,8081
3515301,16,0,2513
3515350,36,1,10694
3515400,61,0,15510
3515509,150,0,65714
3515608,30,0,5625
3515657,8,0,1241
3515707,245,3,176532
3515806,9,0,2027
3515905,24,0,2984
3516002,61,0,10068
3516101,15,0,3212
3516200,380,11,328121
3516309,231,3,170585
3516408,218,2,124816
3516507,17,2,2914
3516606,37,0,7149
3516705,119,1,44396
3516804,23,0,3403
3516853,21,0,4062
3516903,53,1,11154
3517000,42,1,10554
3517109,23,2,4571
3517208,44,0,11314
3517307,37,1,5258
3517406,122,1,37226
3517505,47,1,16618
3517604,59,0,20794
3517703,74,0,20804
3517802,45,0,9337
3517901,40,0,9610
3518008,12,0,2132
3518107,32,0,6903
3518206,92,2,30435
3518305,105,0,24818
3518404,229,3,113012
3518503,61,1,11473
3518602,114,0,32692
3518701,300,6,305171
3518800,742,16,1283253
3518859,25,1,6791
3518909,21,1,3735
3519006,25,0,8699
3519055,34,0,8532
3519071,256,4,201795
3519105,46,0,8810
3519204,37,0,6595
3519253,11,0,3718
3519303,108,3,32105
3519402,44,0,9990
3519501,36,0,5833
3519600,152,3,52812
3519709,185,2,75616
3519808,44,0,7269
3519907,45,0,6978
3520004,78,1,23904
3520103,111,0,28587
3520202,35,1,9770
3520301,89,0,28782
3520400,68,1,26230
3520426,36,0,9622
3520442,87,1,25684
3520509,277,4,181124
3520608,25,0,5161
3520707,25,1,3534
3520806,14,0,3291
3520905,51,1,13401
3521002,70,1,24156
3521101,31,0,5554
3521150,22,0,4318
3521200,23,0,4524
3521309,54,2,12989
3521408,64,0,18366
3521507,32,0,7076
3521606,40,1,6866
3521705,68,1,19659
3521804,80,2,23417
3521903,64,0,15007
3522000,14,1,2844
3522109,209,2,91153
3522158,22,1,2856
3522208,267,0,162239
3522307,245,4,143097
3522406,186,1,89743
3522505,288,3,202683
3522604,197,3,68396
3522653,16,1,3811
3522703,104,3,41222
3522802,64,0,14311
3522901,61,0,11347
3523008,24,0,3900
3523107,364,3,352755
3523206,149,3,50038
3523305,50,1,15095
3523404,216,3,95648
3523503,68,0,16685
3523602,63,0,14967
3523701,27,1,5685
3523800,41,0,7971
3523909,286,4,156100
3524006,87,1,32097
3524105,138,4,38681
3524204,23,0,6489
3524303,168,1,73524
3524402,318,2,211559
3524501,30,0,4767
3524600,56,0,18970
3524709,129,0,34779
3524808,135,1,49749
3524907,17,0,4515
3525003,202,2,113323
3525102,118,2,35612
3525201,77,0,21596
3525300,269,5,125399
3525409,12,0,3303
3525508,41,0,12052
3525607,21,0,4423
3525706,90,1,32460
3525805,19,0,4405
3525854,11,0,2630
3525904,466,6,348621
3526001,87,1,16485
3526100,78,0,23149
3526209,89,0,31256
3526308,31,0,5195
3526407,98,0,24363
3526506,23,3,4905
3526605,27,0,6994
3526704,197,2,90027
3526803,153,0,62580
3526902,327,10,279554
3527009,35,0,6300
3527108,187,4,71382
3527207,182,3,83728
3527256,12,0,2259
3527306,91,1,29553
3527405,55,0,18681
3527504,21,0,2006
3527603,30,0,8136
3527702,29,0,4360
3527801,29,0,4339
3527900,13,0,3087
3528007,57,0,17440
3528106,46,0,7389
3528205,16,0,3617
3528304,21,0,3230
3528403,131,1,47756
3528502,179,9,75022
3528601,57,1,9006
3528700,15,0,3851
3528809,57,1,13401
3528858,12,0,2536
3528908,22,0,3486
3529005,321,6,224093
3529104,9,0,2274
3529203,74,0,24322
3529302,173,3,77769
3529401,399,8,413943
3529500,28,0,3950
3529609,20,0,4203
3529658,12,0,1871
3529708,81,2,20210
3529807,48,2,12846
3529906,78,2,24906
3530003,15,0,2544
3530102,88,2,27047
3530201,48,0,16977
3530300,157,3,55009
3530409,24,0,4274
3530508,171,4,70896
3530607,430,6,372419
3530706,239,4,141559
3530805,196,1,93820
3530904,16,0,3484
3531001,17,0,2016
3531100,127,1,46977
3531209,30,0,6973
3531308,153,4,46474
3531407,63,0,19085
3531506,80,3,20924
3531605,19,0,3624
3531704,19,0,3789
3531803,103,0,46047
3531902,89,2,28514
3532009,41,1,11168
3532058,18,0,4294
3532108,26,0,4111
3532157,16,0,2188
3532207,22,0,4190
3532306,29,0,7317
3532405,72,0,16434
3532504,38,0,9346
3532603,54,0,10084
3532702,13,0,3615
3532801,32,0,5192
3532827,32,0,8830
3532843,13,0,2292
3532868,8,0,1032
3532900,43,0,8731
3533007,64,0,18591
3533106,6,0,2053
3533205,12,0,2114
3533254,17,0,3325
3533304,20,0,2825
3533403,108,0,47990
3533502,127,3,33900
3533601,32,1,6693
3533700,25,0,4055
3533809,16,0,3137
3533908,139,2,48309
3534005,21,0,3845
3534104,39,1,5205
3534203,29,0,4985
3534302,108,3,39467
3534401,579,12,714950
3534500,17,1,2567
3534609,128,1,30188
3534708,220,2,106350
3534757,20,0,7286
3534807,40,0,7189
3534906,58,0,12631
3535002,48,0,9166
3535101,35,0,9262
3535200,49,0,9858
3535309,81,0,22193
3535408,52,1,14614
3535507,118,1,43889
3535606,52,1,18574
3535705,32,0,5943
3535804,68,2,17516
3535903,27,0,3532
3536000,47,0,10872
3536109,17,0,5684
3536208,65,0,20964
3536257,20,0,2268
3536307,46,1,12673
3536406,21,0,6148
3536505,153,0,62132
3536570,7,1,1967
3536604,47,0,8585
3536703,123,2,40009
3536802,28,0,5954
3536901,13,0,2460
3537008,53,1,15929
3537107,133,2,40575
3537156,11,1,3067
3537206,45,1,10186
3537305,166,2,59328
3537404,102,1,24618
3537503,42,1,7541
3537602,173,5,65256
3537701,24,1,4689
3537800,128,1,54972
3537909,79,1,27244
3538006,233,4,143737
3538105,78,0,13652
3538204,50,0,12873
3538303,29,1,3633
3538501,60,1,15533
3538600,87,3,26561
3538709,418,10,366442
3538808,98,1,29243
3538907,90,1,21031
3539004,58,0,10164
3539103,46,0,15676
3539202,83,0,22926
3539301,193,5,70864
3539400,51,0,11270
3539509,111,2,34190
3539608,23,0,3798
3539707,17,0,2895
3539806,207,3,110213
3539905,36,0,4957
3540002,83,1,18862
3540101,20,0,3776
3540200,99,1,34763
3540259,23,0,3830
3540309,18,0,2224
3540408,29,0,4285
3540507,36,0,7426
3540606,131,2,51854
3540705,156,3,54048
3540754,60,1,16454
3540804,70,1,15471
3540853,15,0,1407
3540903,58,1,15160
3541000,318,7,245386
3541059,18,0,4417
3541109,30,0,4179
3541208,58,0,15589
3541307,122,2,42585
3541406,272,1,206704
3541505,103,5,38254
3541604,115,2,33414
3541653,11,0,3205
3541703,47,2,11875
3541802,11,1,2345
3541901,55,0,10148
3542008,25,0,5631
3542107,44,0,8191
3542206,86,0,30146
3542305,18,0,4076
3542404,65,1,18502
3542503,35,1,4718
3542602,129,5,57299
3542701,21,0,6454
3542800,18,0,3087
3542909,50,0,11924
3543006,66,0,22674
3543105,8,1,4363
3543204,26,0,4740
3543238,12,0,2331
3543253,28,0,8292
3543303,225,4,118864
3543402,591,11,559650
3543501,37,1,5561
3543600,18,0,3641
3543709,42,0,10311
3543808,50,1,9579
3543907,309,7,190373
3544004,77,2,26739
3544103,115,1,42405
3544202,43,1,9151
3544251,50,0,26814
3544301,43,0,10321
3544400,13,0,2114
3544509,15,1,2895
3544608,29,0,5232
3544707,7,0,2281
3544806,19,0,5158
3544905,38,0,10576
3545001,72,0,16573
3545100,25,2,4356
3545159,36,0,6333
3545209,208,4,108552
3545308,113,4,42262
3545407,52,0,9227
3545506,15,0,3596
3545605,48,2,14065
3545704,31,0,5376
3545803,261,1,188417
3546009,58,0,15009
3546108,15,0,1847
3546207,21,0,3970
3546256,15,0,1874
3546306,88,1,28318
3546405,133,3,44135
3546504,25,1,5836
3546603,83,1,29026
3546702,65,0,19913
3546801,126,1,48001
3546900,40,0,9013
3547007,24,0,4946
3547106,14,1,2671
3547205,12,0,1546
3547304,185,2,102224
3547403,18,0,2110
3547502,106,1,27627
3547601,90,0,23091
3547650,8,0,1375
3547700,84,1,21300
3547809,623,13,673234
3547908,42,0,6214
3548005,79,0,20989
3548054,25,0,6874
