id_municipio,area_total,area_mata_natural,area_mata_plantada,area_sistema_agroflorestal,area_mata
2209971,9038.03,,0.0,,
2210003,59117.08,,0.0,,
2210052,21183.82,,0.0,,1039.0
2210102,58569.88,,0.0,,
2210201,16887.13,,,,
2210300,13785.14,,0.0,,
2210359,34405.3,,0.0,,47.5
2210375,5996.58,,0.0,,
2210383,12368.19,,0.0,,
2210391,23759.27,,0.0,,
2210409,121413.45,,253.0,,
2210508,23141.47,,25.0,,
2210607,66455.15,,,,
2210623,48246.41,,0.0,,
2210631,102315.3,,,,1069.5
2210656,55995.79,,0.0,,
2210706,63317.5,,0.0,,
2210805,69614.78,,0.0,,
2210904,16026.99,,0.0,,
2210938,2428.29,,0.0,,
2210953,15220.02,,0.0,,
2210979,9494.74,,0.0,,
2211001,52505.86,,,17447.0,
2211100,56924.77,,467.0,,
2211209,327642.04,,620.0,,
2211308,67956.69,,205.0,,
2211357,19930.06,,15.25,,
2211407,10097.59,,0.0,,
2211506,18293.44,,0.0,,
2211605,13416.56,,0.0,,
2211704,19859.85,,0.0,,
2300101,8283.17,,0.0,,
2300150,4422.24,,0.0,,
2300200,42549.5,,0.0,,
2300309,137142.81,,,,
2300408,137656.87,,,,
2300507,7120.92,,0.0,,
2300606,3268.48,,,,
2300705,71965.07,7483.75,315.0,7798.75,
2300754,34879.79,,,,
2300804,14226.45,,0.0,,
2300903,37166.03,,0.0,,
2301000,19035.14,670.5,,,
2301109,23704.67,,0.0,,
2301208,31844.16,,0.0,,
2301257,17545.73,,,,
2301307,54719.61,,0.0,,
2301406,9143.32,1418.5,0.0,1418.5,
2301505,74394.88,,,,
2301604,50212.06,,0.0,,
2301703,60480.37,,,,
2301802,10576.15,,0.0,,
2301851,63231.69,,0.0,,
2301901,21167.55,,,,
2301950,25746.64,,0.0,,853.75
2302008,39631.0,,,,
2302057,6608.22,,0.0,,
2302107,25340.5,,0.0,,
2302206,104706.37,,,,
2302305,41988.87,,83.0,,
2302404,152680.26,,607.0,,
2302503,32846.36,,0.0,,
2302602,46880.74,,0.0,,
2302701,35799.41,,0.0,,
2302800,109686.19,,127.0,,
2302909,11315.4,,0.0,,
2303006,29720.15,,0.0,,
2303105,37914.95,,0.0,,
2303204,42034.6,,,,
2303303,40665.37,,0.0,,
2303402,8398.66,,0.0,,
2303501,26319.18,,,,
2303600,45997.76,,0.0,,
2303659,63201.52,,0.0,,
2303709,43559.25,,,,
2303808,36990.19,,,,
2303907,3729.71,,,,
2303931,43087.11,,0.0,,
2303956,20335.73,,0.0,,
2304004,13791.99,,,,
2304103,144866.29,,1502.0,,
2304202,31774.18,,,,
2304236,14834.37,,0.0,,
2304251,15605.66,,0.0,,
2304269,24810.6,,0.0,,
2304277,25636.34,,0.0,,1779.75
2304285,14783.09,,0.0,,
2304301,22282.72,,0.0,,
2304350,20890.72,,0.0,,113.0
2304400,2541.18,,0.0,,
2304459,10246.51,,0.0,,
2304509,8797.04,,0.0,,
2304608,15964.81,,0.0,,
2304657,5672.77,,0.0,,
2304707,70624.03,,0.0,,
2304806,4121.39,,0.0,,
2304905,21872.56,2777.0,0.0,2777.0,
2304954,23359.02,,,,
2305001,27468.11,,0.0,,
2305100,3349.37,2060.0,0.0,2060.0,
2305209,56861.83,,0.0,,
2305233,4031.42,189.0,0.0,189.0,
2305266,61886.91,,0.0,,
2305308,16357.17,,0.0,,
2305332,36004.14,,0.0,,
2305357,41954.83,,0.0,,
2305407,87311.31,,,,
2305506,58824.17,,0.0,,
2305605,221158.31,,867.5,,
2305654,25651.68,3466.75,115.0,3581.75,
2305704,14160.63,,0.0,,
2305803,40692.74,,,,
2305902,55505.56,,0.0,,2254.5
2306009,67430.46,,,,
2306108,77717.89,,0.0,,
2306207,6294.06,2003.0,0.0,2003.0,
2306256,3138.18,,0.0,,
2306306,24740.45,,0.0,,
2306405,99339.02,29881.0,,,
2306504,36791.75,,434.0,,
2306553,71735.21,,0.0,,
2306603,27786.1,,0.0,,
2306702,117370.3,,,,
2306801,17254.26,220.0,0.0,220.0,
2306900,147873.58,,,,
2307007,59647.7,4788.0,0.0,4788.0,
2307106,22199.84,,0.0,,
2307205,35325.5,,,,
2307254,9987.03,,,,
2307304,12496.04,,0.0,,
2307403,55768.6,,,,
2307502,79057.71,,0.0,,
2307601,25945.93,,400.0,,
2307635,52145.26,,0.0,,
2307650,1604.77,,0.0,,
2307700,50491.78,,,,
2307809,30877.69,,0.0,,
2307908,4696.75,,0.0,,16.0
2308005,27430.2,,0.0,,
2308104,41064.64,,0.0,,
2308203,9610.79,,0.0,,601.75
2308302,27930.52,,,,
2308351,37255.91,,0.0,,1425.5
2308377,36242.95,,0.0,,
2308401,37598.82,,,,
2308500,147465.41,,,,
2308609,49794.46,,0.0,,
2308708,168164.2,,0.0,,
2308807,24589.21,,0.0,,
2308906,15882.43,,0.0,,286.25
2309003,5384.58,,0.0,,
2309102,7285.87,,0.0,,
2309201,9043.18,,0.0,,
2309300,49635.14,,47.5,,
2309409,48815.62,,,,
2309458,48745.11,,0.0,,
2309508,34060.33,11671.25,,,
2309607,10448.28,,0.0,,
2309706,11710.18,,0.0,,
2309805,6169.97,,76.5,,
2309904,3777.7,,0.0,,
2310001,13342.3,,0.0,,
2310100,4377.89,,0.0,,
2310209,14405.66,,0.0,,
2310258,12599.87,,0.0,,
2310308,156092.64,,,,
2310407,30531.18,,0.0,,
2310506,99027.86,,0.0,,
2310605,9583.77,,0.0,,
2310704,62045.84,,0.0,,
2310803,13497.63,,0.0,,
2310852,4080.17,,0.0,,
2310902,44173.69,,,,
2310951,17858.56,,139.75,,
2311009,11687.04,,0.0,,
2311108,16143.08,,0.0,,
2311207,17181.65,,0.0,,
2311231,42989.62,6656.75,0.0,6656.75,
2311264,62434.27,,31.0,,
2311306,142537.0,,,,
2311355,32936.0,,0.0,,
2311405,166662.58,,152.0,,10452.75
2311504,15213.48,,0.0,,
2311603,13864.0,,0.0,,
2311702,16557.8,,0.0,,
2311801,49006.65,,0.0,,
2311900,112905.37,,,,
2311959,40267.22,,0.0,,
2312007,43282.46,,,,
2312106,31927.32,,0.0,,
2312205,232953.26,,,,
2312304,50252.86,,,,
2312403,36857.74,,,,
2312502,19371.76,,0.0,,
2312601,8211.45,,0.0,,
2312700,50865.22,,0.0,,
2312809,10069.41,,,,
2312908,139171.22,,60.0,,
2313005,86257.78,,0.0,,
2313104,41718.97,,0.0,,
2313203,116861.45,,33.0,,
2313252,18523.66,,0.0,,
2313302,274877.89,,,,
2313351,31926.99,10683.25,11.5,10694.75,
2313401,42091.6,,71.5,,
2313500,50113.68,,,,
2313559,12850.36,,0.0,,
2313609,17902.93,,,,
2313708,20165.34,,0.0,,
2313757,18921.71,,0.0,,310.5
2313807,8358.22,,,,
2313906,26587.22,,0.0,,
2313955,6268.48,,0.0,,
2314003,40566.11,,,,
2314102,39673.16,,,,
2400109,51931.29,11997.5,0.0,11997.5,
2400208,33247.16,,0.0,,
2400307,24645.23,320.0,0.0,320.0,
2400406,4303.74,,0.0,,
2400505,32570.26,,0.0,,
2400604,9711.01,,0.0,,128.5
2400703,11448.59,,0.0,,
2400802,44873.52,4494.0,0.0,4494.0,
2400901,22892.04,,0.0,,
2401008,93135.43,,0.0,,
2401107,26312.02,,0.0,,
2401206,36690.94,6540.0,0.0,6540.0,
2401305,76373.25,,0.0,,
2401404,15493.46,,0.0,,886.0
2401453,27228.65,,0.0,,570.0
2401503,17667.77,665.5,0.0,665.5,
2401602,20348.98,,0.0,,154.75
2401651,10708.2,,0.0,,
2401701,7220.2,,0.0,,
2401800,4128.18,,0.0,,
2401859,10000.29,5300.0,0.0,5300.0,
2401909,20124.41,,0.0,,
2402006,86187.14,,0.0,,
2402105,14010.53,,0.0,,
2402204,9694.49,,0.0,,
2402303,84298.55,,0.0,,
2402402,18628.84,,0.0,,
2402501,24125.24,,148.5,,
2402600,24740.23,,,,
2402709,25058.97,,0.0,,
2402808,9560.64,1144.5,0.0,1144.5,
2402907,7374.45,,0.0,,
2403004,23146.15,,0.0,,
2403103,53315.93,,0.0,,
2403202,4868.37,,0.0,,
2403251,24.71,0.0,0.0,0.0,0.0
2403301,7314.84,,0.0,,
2403400,16720.0,,0.0,,
2403509,4279.79,480.5,0.0,480.5,55.0
2403608,3056.56,,0.0,,
2403707,12728.46,,0.0,,
2403756,19914.32,0.0,0.0,0.0,1343.75
2403806,19718.42,,0.0,,
2403905,15852.41,7348.75,0.0,7348.75,
2404002,4582.29,478.0,0.0,478.0,
2404101,11938.3,,0.0,,
2404200,8205.49,1598.5,0.0,1598.5,
2404309,37307.46,,0.0,,
2404408,3990.53,,0.0,,
2404507,8747.8,3450.5,0.0,3450.5,218.0
2404606,37060.34,,0.0,,
2404705,18389.34,,377.5,,
2404804,4331.4,,0.0,,
2404853,3228.3,0.0,0.0,0.0,18.0
2404903,9126.3,366.5,0.0,366.5,
2405009,8790.69,,0.0,,
2405108,34514.85,,0.0,,
2405207,23746.72,,0.0,,
2405306,16645.05,3988.5,0.0,3988.5,
2405405,14896.05,,0.0,,
2405504,25375.33,,0.0,,
2405603,22155.64,,66.0,,
2405702,39790.45,,0.0,,
2405801,41038.67,,554.0,,
2405900,5102.42,,,,
2406007,11385.89,,0.0,,
2406106,44927.72,,0.0,,10136.0
2406155,2140.56,54.0,0.0,54.0,121.0
2406205,6675.06,,0.0,,
2406304,7361.16,427.5,0.0,427.5,
2406403,7498.23,2259.5,0.0,2259.5,
2406502,11656.78,1540.0,0.0,1540.0,
2406601,6609.56,,0.0,,
2406700,43270.52,,0.0,,
2406809,5080.59,244.5,0.0,244.5,0.0
2406908,2849.51,0.0,0.0,0.0,
2407005,11582.41,,0.0,,
2407104,28543.57,,0.0,,
2407203,11861.67,,0.0,,
2407252,3064.26,0.0,0.0,0.0,
2407302,30542.79,,0.0,,
2407401,4600.34,1375.25,0.0,1375.25,314.5
2407500,3834.84,,0.0,,161.75
2407609,12566.3,4118.5,0.0,4118.5,
2407708,4913.58,0.0,0.0,0.0,
2407807,16913.19,,0.0,,
2407906,4769.91,,0.0,,
2408003,69533.4,,0.0,,
2408102,231.66,0.0,0.0,0.0,
2408201,7969.01,,59.0,,
2408300,20574.79,,0.0,,
2408409,9649.74,,0.0,,
2408508,13999.67,4072.25,0.0,4072.25,1374.0
2408607,6243.16,,0.0,,
2408706,24180.99,,0.0,,
2408805,8838.3,4623.0,0.0,4623.0,25.0
2408904,36728.49,,0.0,,3814.5
2408953,5606.51,,0.0,,121.0
2409100,4550.7,314.75,0.0,314.75,
2409209,4455.61,4.0,0.0,4.0,22.5
2409308,22250.95,6605.0,0.0,6605.0,835.5
2409332,12906.46,1775.0,0.0,1775.0,264.5
2409407,16812.28,,0.0,,
2409506,9871.16,2308.0,0.0,2308.0,0.0
2409605,22502.31,6740.5,0.0,6740.5,1860.5
2409704,80167.61,,0.0,,
2409803,20290.76,535.25,0.0,535.25,
2409902,19138.62,,0.0,,
2410009,8236.65,0.0,0.0,0.0,
2410108,8183.39,926.0,4.5,930.5,
2410207,14098.6,,0.0,,
2410256,10228.09,,,,
2410306,8198.63,,0.0,,
2410405,19793.7,,0.0,,
2410504,5501.06,,0.0,,
2410603,10018.15,,0.0,,
2410702,12147.82,,0.0,,
2410801,8861.58,,0.0,,
2410900,13976.5,134.0,0.0,134.0,0.0
2411007,16858.1,0.0,0.0,0.0,
2411056,11691.97,,0.0,,0.0
2411106,12131.25,1784.25,0.0,1784.25,
2411205,39667.44,,386.0,,
2411403,94652.11,,48.5,,
2411429,13535.41,0.0,0.0,0.0,
2411502,28382.21,,52.0,,
2411601,10185.48,,0.0,,0.0
2411700,7751.22,68.0,,,
2411809,35569.92,2561.0,0.0,2561.0,
2411908,6068.36,,0.0,,
2412005,12981.06,,,,
2412104,18562.1,,0.0,,
2412203,10903.43,,0.0,,
2412302,38717.76,,0.0,,827.0
2412401,11506.77,222.75,0.0,222.75,
2412500,8638.86,,0.0,,
2412559,20952.49,,0.0,,0.0
2412609,10447.03,,0.0,,160.0
2412708,12302.45,,0.0,,
2412807,25411.75,,0.0,,
2412906,49962.7,,0.0,,
2413003,16331.3,4384.5,0.0,4384.5,
2413102,7939.74,710.5,0.0,710.5,
2413201,539.01,0.0,0.0,0.0,
2413300,8474.99,,0.0,,
2413359,60781.5,,0.0,,71.0
2413409,45441.18,,0.0,,
2413508,15291.41,870.0,0.0,870.0,
2413557,11656.75,,0.0,,
2413607,12779.7,,0.0,,
2413706,14602.41,1606.5,0.0,1606.5,
2413805,10102.45,695.0,0.0,695.0,1400.25
2413904,37789.48,,0.0,,
2414001,18252.99,1873.5,0.0,1873.5,
2414100,23403.41,,0.0,,
2414159,2858.06,,0.0,,
2414209,1636.13,,0.0,,
2414308,6822.46,,0.0,,1711.75
2414407,35121.84,9810.25,,,
2414456,14012.31,,72.5,,
2414506,17923.6,,0.0,,
2414605,30878.88,,611.0,,
2414704,4013.89,,0.0,,
2414753,4821.75,,0.0,,
2414803,3454.93,117.0,0.0,117.0,
2414902,1498.83,0.0,0.0,0.0,0.0
2415008,1587.5,,0.0,,242.5
2500106,14414.14,,0.0,,
2500205,23082.56,,0.0,,
2500304,22036.55,,,,
2500403,11280.64,,,,
2500502,9910.73,,,,
2500536,10189.73,,0.0,,47.0
2500577,10524.1,,0.0,,412.25
2500601,10811.13,1116.5,0.0,1116.5,
2500700,33058.23,,0.0,,
2500734,6901.5,,0.0,,26.5
2500775,13673.38,,0.0,,
2500809,17510.09,,0.0,,
2500908,5684.35,,0.0,,
2501005,15177.18,,16.0,,
2501104,21965.74,,,,
2501153,5715.15,0.0,0.0,0.0,
2501203,3264.59,,0.0,,
2501302,17453.58,,0.0,,
2501351,8653.24,3042.0,0.0,3042.0,
2501401,1159.33,,0.0,,
2501500,16737.99,,,,
2501534,3501.26,846.75,0.0,846.75,92.25
2501575,17819.61,,0.0,,
2501609,47350.2,,0.0,,
2501708,44511.75,,0.0,,18248.25
2501807,214.3,0.0,0.0,0.0,0.0
2501906,9041.08,299.5,142.5,442.0,
2502003,37530.83,,0.0,,
2502052,3415.81,,0.0,,
2502102,16164.95,,0.0,,
2502151,32608.4,,,,
2502201,2275.77,,0.0,,
2502300,13434.19,,0.0,,
2502409,22699.56,,,,
2502508,27196.37,3825.5,0.0,3825.5,
2502607,9067.53,,0.0,,
2502706,2292.69,,3.5,,
2502805,30505.55,,0.0,,
2502904,10324.57,,0.0,,
2503001,10050.3,,0.0,,
2503100,38589.15,,15.0,,
2503209,,0.0,0.0,0.0,0.0
2503308,12329.33,,0.0,,
2503407,12097.28,,0.0,,
2503506,14926.71,,54.5,,
2503555,7525.38,,0.0,,
2503605,10648.63,1064.0,36.0,1100.0,
2503704,21428.42,,0.0,,
2503753,24663.76,,0.0,,
2503803,5064.93,229.25,0.0,229.25,64.25
2503902,24101.91,5766.0,0.0,5766.0,
2504009,28701.14,,0.0,,
2504033,3339.75,88.0,0.0,88.0,
2504074,30444.67,708.0,0.0,708.0,2498.0
2504108,6196.14,,0.0,,
2504157,11378.15,,0.0,,
2504207,37678.6,13262.75,0.0,13262.75,
2504306,42606.96,,0.0,,
2504355,9291.43,,0.0,,
2504405,53075.69,,,,
2504504,20799.62,4776.5,0.0,4776.5,
2504603,7277.72,,12.0,,
2504702,23920.52,,41.5,,
2504801,24553.42,,,,
2504850,14331.54,209.5,0.0,209.5,213.5
2504900,6529.75,,0.0,,
2505006,13045.4,,348.5,,
2505105,37087.7,,,,
2505204,3546.53,558.5,0.0,558.5,17.5
2505238,8448.78,348.5,0.0,348.5,
2505279,9165.38,,,,
2505303,14778.25,1638.0,0.0,1638.0,
2505352,14773.07,,0.0,,
2505402,9583.1,,0.0,,
2505501,4273.87,,0.0,,
2505600,13033.34,,0.0,,
2505709,12812.23,,,,
2505808,3277.0,295.75,0.0,295.75,
2505907,22656.78,,0.0,,
2506004,10081.26,,0.0,,
2506103,6899.25,,0.0,,150.75
2506202,17177.5,,0.0,,
2506251,11113.19,,0.0,,
2506301,11326.17,,0.0,,
2506400,23031.02,2633.5,0.0,2633.5,
2506509,25440.97,5120.0,0.0,5120.0,1589.5
2506608,19626.71,,0.0,,
2506707,26911.6,,27.5,,
2506806,18706.59,,0.0,,
2506905,17787.78,,14.5,,
2507002,33960.86,,68.0,,
2507101,9784.66,,0.0,,
2507200,24115.72,,0.0,,
2507309,13455.5,,0.0,,
2507408,15545.28,,0.0,,
2507507,1054.46,,0.0,,
2507606,5093.91,869.5,0.0,869.5,
2507705,36302.96,,0.0,,
2507804,11819.95,,0.0,,
2507903,7514.48,536.25,0.0,536.25,3.0
2508000,26941.99,,0.0,,704.25
2508109,12293.98,,0.0,,
2508208,6789.69,,,295.25,
2508307,18747.11,,20.0,,
2508406,4991.76,311.25,0.0,311.25,
2508505,17697.06,,390.0,,
2508554,5114.74,,0.0,,54.25
2508604,6825.18,,0.0,,
2508703,13271.7,,0.0,,
2508802,12666.61,5015.0,0.0,5015.0,
2508901,30868.18,,0.0,,
2509008,26401.16,,13.5,,
2509057,2342.06,0.0,0.0,0.0,
2509107,10695.02,347.5,0.0,347.5,47.5
2509156,6196.39,0.0,0.0,0.0,
2509206,18152.03,,0.0,,
2509305,4599.28,772.5,0.0,772.5,92.0
2509339,3631.9,,0.0,,
2509370,4208.38,0.0,0.0,0.0,
2509396,4832.91,,0.0,,
2509404,18071.46,,0.0,,
2509503,2727.05,,0.0,,
2509602,5456.73,,0.0,,
2509701,70395.66,,,,
2509800,16822.08,,,,
2509909,10842.79,,0.0,,
2510006,6764.4,,0.0,,
2510105,4170.42,,0.0,,
2510204,4712.64,,0.0,,
2510303,17581.06,,0.0,,
2510402,28549.43,,31.0,,
2510501,26419.97,,0.0,,
2510600,13350.55,,0.0,,
2510659,4752.0,1466.0,0.0,1466.0,59.0
2510709,12397.51,5173.5,0.0,5173.5,1903.0
2510808,38725.46,8589.25,0.0,8589.25,
2510907,44175.59,,0.0,,
2511004,4378.35,54.0,0.0,54.0,32.75
2511103,24169.97,,0.0,,
2511202,21246.81,,0.0,,
2511301,43399.35,,,,
2511400,34035.14,,0.0,,
2511509,6322.21,,0.0,,
2511608,5184.36,,0.0,,
2511707,3751.77,,0.0,,26.75
2511806,5076.41,,0.0,,
2511905,7326.02,,155.0,,
2512002,42666.78,,,,
2512036,4265.14,2003.75,0.0,2003.75,
2512077,5338.06,,0.0,,
2512101,66640.23,,0.0,,
2512200,15698.02,2951.25,0.0,2951.25,281.25
2512309,19331.36,,0.0,,
2512408,5013.98,,0.0,,
2512507,24475.87,,0.0,,
2512606,5920.0,381.5,0.0,381.5,945.5
2512705,12088.0,,0.0,,
2512721,7743.21,,,,
2512747,3221.81,0.0,0.0,0.0,11.75
2512754,3956.75,72.0,0.0,72.0,
2512762,2837.61,,0.0,,15.0
2512788,3184.69,,0.0,,0.0
2512804,20558.35,,0.0,,
2512903,12972.73,,277.0,,
2513000,12299.35,,0.0,,
2513109,13286.85,,0.0,,
2513158,8994.21,,0.0,,
2513208,17969.76,,,,
2513307,12417.52,,0.0,,
2513356,22606.14,,0.0,,
2513406,34677.7,,433.0,,
2513505,36319.3,,26.0,,393.0
2513604,19599.89,,0.0,,
2513653,3256.14,,0.0,,
2513703,24439.21,,0.0,,
2513802,26310.29,2208.5,0.0,2208.5,
2513851,12722.08,67.0,0.0,67.0,388.0
2513901,17419.0,,0.0,,
2513927,16213.42,,0.0,,
2513943,11418.71,,0.0,,
2513968,9064.86,,0.0,,
2513984,8446.72,,0.0,,
2514008,47329.47,,0.0,,
2514107,50694.1,,,,
2514206,21644.71,,0.0,,
2514305,16413.27,,0.0,,
2514404,60164.2,,0.0,,
2514453,5003.02,0.0,0.0,0.0,24.0
2514503,38662.99,,0.0,,
2514552,12585.29,3545.0,0.0,3545.0,
2514602,9985.9,643.5,0.0,643.5,343.5
2514651,23102.8,,0.0,,
2514701,14359.15,,0.0,,
2514800,26706.4,,0.0,,
2514909,50195.24,,0.0,,5537.5
2515005,4888.23,,0.0,,
2515104,4391.14,538.5,0.0,538.5,
2515203,23560.16,2504.5,0.0,2504.5,
2515302,12938.24,,,,
2515401,17311.48,,0.0,,
2515500,52126.02,,51.0,,3830.25
2515609,2403.27,,0.0,,
2515708,8506.26,,0.0,,
2515807,3845.25,,0.0,,
2515906,6703.27,,,,
2515930,2935.98,,0.0,,
2515971,3072.98,,0.0,,0.0
2516003,16566.83,,42.0,,
2516102,66888.27,,0.0,,
2516151,10530.78,3985.25,0.0,3985.25,
2516201,34577.91,,,,
2516300,55489.34,,69.0,,
2516409,15842.33,,0.0,,
2516508,55154.72,,0.0,,
2516607,16542.65,,0.0,,
2516706,8396.99,3204.5,0.0,3204.5,
2516755,4936.08,,0.0,,
2516805,15227.77,,0.0,,
2516904,19332.8,,0.0,,
2517001,8002.1,,0.0,,483.0
2517100,17885.24,4141.5,0.0,4141.5,
2517209,7770.13,,0.0,,
2517407,9103.06,4850.5,0.0,4850.5,40.0
2600054,1801.45,,0.0,,
2600104,20650.24,,0.0,,
2600203,94036.65,,304.0,,
2600302,18257.25,,20.0,,
2600401,46466.07,,10.0,,
2600500,43519.67,,0.0,,
2600609,15282.72,,0.0,,
2600708,7963.37,,0.0,,
2600807,25970.4,,0.0,,
2600906,25314.0,,13.75,,
2601003,9108.98,,0.0,,
2601052,831.7,7.0,0.0,7.0,0.0
2601102,96015.26,,,,
2601201,24534.46,,0.0,,
2601300,6771.86,,0.0,,
2601409,13602.27,,0.0,,
2601508,4556.12,,0.0,,
2601607,34286.11,,0.0,,
2601706,291154.3,,0.0,,
2601805,54250.58,,0.0,,
2601904,23029.17,,217.5,,
2602001,90624.21,,,,
2602100,51970.27,,,,
2602209,12472.7,,0.0,,
2602308,21802.61,,56.0,,
2602407,11268.22,251.0,0.0,251.0,
2602506,9366.05,,0.0,,
2602605,24672.02,,,,
2602704,4363.41,,4.25,,4.5
2602803,74258.28,,67.25,,
2602902,25385.18,1175.0,,,
2603009,65928.2,,33.5,,
2603108,10817.26,521.25,0.0,521.25,
2603207,22182.52,,14.0,,
2603306,8446.63,,0.0,,
2603405,10461.58,,0.0,,
2603454,677.16,8.0,0.0,8.0,0.0
2603504,10412.74,,0.0,,
2603603,27228.83,,0.0,,
2603702,40203.22,,0.0,,
2603801,25768.6,,0.0,,
2603900,17999.13,,0.0,,
2603926,49575.37,,0.0,,
2604007,5153.61,68.0,0.0,68.0,
2604106,44815.93,,0.0,,
2604155,12301.72,,0.0,,
2604205,11213.55,807.0,0.0,807.0,
2604304,10401.38,,0.0,,
2604403,2032.64,,0.0,,
2604502,6569.35,,,,
2604601,3404.65,0.0,0.0,0.0,0.0
2604700,29602.03,,,,
2604809,6313.24,,0.0,,
2604908,19382.67,,0.0,,
2605004,9030.33,,0.0,,
2605103,88734.52,,,32178.0,
2605152,106090.15,,,,
2605202,12269.2,452.5,0.0,452.5,
2605301,77062.33,,,,
2605400,9037.9,,0.0,,
2605459,86.91,,0.0,,0.0
2605509,3012.19,313.25,0.0,313.25,
2605608,51972.35,,,,
2605707,132078.46,,0.0,,
2605806,14073.51,,0.0,,
2605905,14318.42,,0.0,,
2606002,31893.33,,0.0,,
2606101,15717.42,,31.5,,
2606200,31315.73,,0.0,,
2606309,37665.73,,0.0,,
2606408,44895.82,,,,
2606507,40105.49,,,,
2606606,33866.72,,17.0,,
2606705,11677.97,,0.0,,
2606804,31303.07,,0.0,,
2606903,56721.7,,12.0,,
2607000,31842.54,,0.0,,
2607109,15786.71,,,,79.5
2607208,12286.45,,,,
2607307,48109.31,,,,
2607406,11743.57,0.0,0.0,0.0,
2607505,82187.42,,41.0,,
2607604,121.0,0.0,0.0,0.0,
2607653,12872.97,,0.0,,
2607703,31639.49,,1317.5,,
2607752,700.65,39.5,0.0,39.5,
2607802,1589.09,,0.0,,
2607901,4751.77,,51.5,,
2607950,42041.04,,0.0,,
2608008,31824.31,,4.0,,491.5
2608057,5673.08,,0.0,,
2608107,9378.44,,,,
2608206,2827.25,136.5,0.0,136.5,
2608255,8847.66,,0.0,,
2608305,9338.06,,0.0,,
2608404,11063.25,,0.0,,
2608453,6240.72,,0.0,,
2608503,36825.33,3009.5,0.0,3009.5,
2608602,16747.09,,0.0,,
2608701,13624.46,,,,
2608750,39415.5,,0.0,,
2608800,11850.13,47.0,0.0,47.0,
2608909,20881.71,,0.0,,
2609006,18054.46,,0.0,,
2609105,4814.21,,0.0,,31.5
2609154,24355.54,2296.5,,,
2609204,91182.98,100.0,0.0,100.0,192.0
2609303,36616.37,,0.0,,
2609402,10976.91,,,,
2609501,8860.8,280.75,0.0,280.75,
2609600,398.39,,0.0,,
2609709,8794.31,,,,
2609808,26214.29,,268.0,,
2609907,112756.76,,,,
2610004,26605.58,,0.0,,
2610103,16514.75,,0.0,,
2610202,24809.81,488.75,0.0,488.75,
2610301,15342.8,,0.0,,
2610400,134192.73,,99.5,,9045.0
2610509,16565.12,,0.0,,
2610608,7612.39,,0.0,,
2610707,1243.27,,,,
2610806,53442.81,,258.0,,
2610905,35049.63,,0.0,,
2611002,22767.76,146.0,0.0,146.0,
2611101,147648.81,,17.5,,
2611200,11230.94,,0.0,,
2611309,9777.95,,0.0,,
2611408,6960.17,265.5,0.0,265.5,
2611507,19859.34,,10.0,,
2611533,12553.01,,0.0,,
2611606,724.82,144.5,0.0,144.5,
2611705,19082.27,,0.0,,
2611804,11263.08,,0.0,,
2611903,5726.43,,0.0,,
2612000,15176.42,,,,
2612109,7304.73,,0.0,,
2612208,75053.26,,,,
2612307,20245.46,,0.0,,
2612406,18230.78,,0.0,,
2612455,78851.43,,114.5,,
2612471,21725.39,,0.0,,
2612505,15718.06,,,,
2612554,60999.35,,,,
2612604,93979.55,,34.0,,7849.25
2612703,5513.7,,0.0,,
2612802,14144.07,,0.0,,
2612901,13219.21,,23.25,,556.25
2613008,51462.51,,,,
2613107,16503.41,,0.0,,
2613206,23319.32,,25.5,,
2613305,11906.43,,,,
2613404,2700.8,366.0,0.0,366.0,
2613503,83270.18,,,,
2613602,51032.02,,,,
2613701,14892.39,,3.5,,
2613800,6628.18,,21.5,,
2613909,152829.98,,,,
2614006,98086.99,,0.0,,
2614105,118855.63,46537.75,82.5,46620.25,
2614204,21994.56,,,,
2614303,24816.67,,,,
2614402,7811.75,,0.0,,
2614501,17230.28,,0.0,,
2614600,21865.51,,0.0,,
2614709,11847.21,,0.0,,
2614808,12878.46,,,,
2614857,51505.08,,0.0,,
2615003,29440.71,,13.5,,
2615102,9997.02,15.0,0.0,15.0,10.0
2615201,20198.41,,,,
2615300,7755.45,,0.0,,
2615409,382.7,0.0,0.0,0.0,17.5
2615508,3695.57,29.25,9.5,38.75,0.0
2615607,6376.07,,,,
2615706,14528.09,,0.0,,
2615805,32574.44,,0.0,,
2615904,18118.4,,362.0,,
2616001,13835.44,,,,
2616100,25878.61,8390.75,1407.5,9798.25,
2616183,7995.35,0.0,0.0,0.0,
2616209,12840.83,,0.0,,
2616308,18742.79,203.5,101.0,304.5,
2616407,16774.8,,0.0,,
2616506,13727.98,,0.0,,
2700102,23127.89,,,,
2700201,15411.16,,0.0,,
2700300,106085.45,,,,
2700409,43381.77,,0.0,,
2700508,8798.29,1205.5,7.25,1212.75,
2700607,3909.04,1028.5,0.0,1028.5,
2700706,23510.65,,0.0,,
2700805,6750.0,,0.0,,
2700904,23135.85,,0.0,,
2701001,20148.94,,,,
2701100,16625.41,,102.75,,
2701209,22930.75,,0.0,,
2701308,2887.36,0.0,0.0,0.0,
2701357,1092.36,0.0,0.0,0.0,
2701407,26119.95,,0.0,,
2701506,15037.79,,0.0,,
2701605,42369.05,,,,
2701704,17154.85,,0.0,,
2701803,9357.4,,0.0,,
2701902,13474.35,,0.0,,
